,gpa,act,sat1,test_score,ap_count,ap_mean,sat2_count,sat2_mean,urm,first_generation,ec_count,decision,gender_F,gender_M,school_brown,school_columbia,school_cornell,school_dukeres,school_harvard,school_mitres,school_penn,school_princeton,school_stanford,school_uchicago,school_yale,test_type_act,test_type_sat,ethnicity_african,ethnicity_asian,ethnicity_caucasian,ethnicity_hispanic,ethnicity_indian,ethnicity_urm,country_US,country_international
3210,3.99,34.0,2237.40362087,2250,4.0,4.75,3.0,783.333333333,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3211,3.86143710629,33.3991698374,2150.0,2150,0.0,4.45675812368,2.0,740.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3212,3.71,33.3991698374,2380.0,2380,1.0,5.0,2.0,790.0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3213,3.8,31.0,2237.40362087,2060,4.0,4.75,3.0,786.666666667,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3214,3.86143710629,33.3991698374,2330.0,2330,0.0,4.45675812368,2.0,730.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3215,3.86143710629,34.0,2237.40362087,2250,0.0,4.45675812368,3.0,753.333333333,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3216,3.86143710629,33.3991698374,2250.0,2250,0.0,4.45675812368,3.0,783.333333333,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3217,3.86143710629,33.3991698374,2370.0,2370,0.0,4.45675812368,3.0,776.666666667,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3218,3.86143710629,33.3991698374,2220.0,2220,0.0,4.45675812368,4.0,752.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3219,3.9,33.3991698374,2220.0,2220,2.0,5.0,4.0,717.5,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3221,3.86143710629,33.3991698374,2220.0,2220,0.0,4.45675812368,4.0,752.5,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3222,3.86143710629,31.0,2130.0,2130,0.0,4.45675812368,3.0,750.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3224,3.86143710629,33.3991698374,2220.0,2220,0.0,4.45675812368,4.0,752.5,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3225,3.86143710629,31.0,2130.0,2130,0.0,4.45675812368,3.0,750.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3227,4.0,32.0,2140.0,2140,0.0,4.45675812368,2.0,685.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3228,3.91,33.0,2250.0,2250,0.0,4.45675812368,3.0,660.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3229,3.6,33.3991698374,2220.0,2220,3.0,4.66666666667,3.0,706.666666667,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3230,3.86143710629,33.3991698374,2180.0,2180,0.0,4.45675812368,3.0,770.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3231,3.86143710629,33.3991698374,2310.0,2310,1.0,5.0,3.0,786.666666667,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3232,3.5,33.3991698374,2060.0,2060,2.0,4.5,2.0,765.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3233,4.0,33.0,2237.40362087,2180,7.0,4.85714285714,3.0,800.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3234,3.8,33.0,2130.0,2180,0.0,4.45675812368,2.0,760.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3235,3.9,33.3991698374,2310.0,2310,5.0,4.8,3.0,786.666666667,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3236,3.51,33.3991698374,1770.0,1770,2.0,4.0,2.0,725.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3237,3.26,29.0,2150.0,2150,1.0,4.0,3.0,686.666666667,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3238,4.0,33.3991698374,2250.0,2250,9.0,4.55555555556,2.0,750.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3239,3.81,33.3991698374,2280.0,2280,5.0,4.2,3.0,786.666666667,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3240,3.79,33.3991698374,2250.0,2250,5.0,4.6,2.0,765.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3242,3.86143710629,32.0,2237.40362087,2120,0.0,4.45675812368,2.0,735.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3243,3.99,33.3991698374,2250.0,2250,1.0,5.0,3.0,690.0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3245,3.9,33.3991698374,2280.0,2280,3.0,4.66666666667,3.0,740.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3246,4.0,36.0,2237.40362087,2390,2.0,4.5,2.0,775.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3247,4.0,33.3991698374,2220.0,2220,3.0,5.0,4.0,730.0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3248,4.0,32.0,2140.0,2140,3.0,4.66666666667,2.0,720.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3249,3.75,33.3991698374,2120.0,2120,3.0,4.0,3.0,713.333333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3250,4.0,33.3991698374,2310.0,2310,1.0,5.0,4.0,770.0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3251,3.98,34.0,2330.0,2330,2.0,4.5,3.0,786.666666667,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3252,3.59,33.3991698374,2210.0,2210,3.0,4.33333333333,2.0,725.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3253,3.7,31.0,2237.40362087,2060,4.0,4.25,2.0,710.0,1,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
3255,4.0,31.0,2200.0,2200,1.0,5.0,0.0,757.780283204,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3256,3.98,33.3991698374,2220.0,2220,4.0,4.0,3.0,650.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3257,3.83,33.3991698374,2120.0,2120,1.0,4.0,2.0,735.0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3258,3.685,33.3991698374,2170.0,2170,4.0,5.0,3.0,783.333333333,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3260,3.95,33.3991698374,2380.0,2380,2.0,4.0,2.0,785.0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3261,4.0,33.3991698374,2340.0,2340,4.0,5.0,4.0,772.5,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3263,3.85,33.3991698374,2210.0,2210,5.0,4.6,3.0,710.0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3264,4.0,34.0,2237.40362087,2250,5.0,5.0,3.0,790.0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3265,4.0,33.3991698374,2200.0,2200,0.0,4.45675812368,2.0,800.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3266,3.8,32.0,2050.0,2120,1.0,5.0,5.0,636.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3268,3.86143710629,33.3991698374,2260.0,2260,3.0,4.66666666667,2.0,750.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3269,3.79,33.3991698374,2380.0,2380,3.0,4.33333333333,2.0,790.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3270,3.93,33.3991698374,2260.0,2260,1.0,4.0,4.0,722.5,0,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3271,3.68,32.0,2180.0,2180,0.0,4.45675812368,3.0,746.666666667,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3272,3.97,35.0,2237.40362087,2330,2.0,4.5,3.0,753.333333333,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3273,3.67,33.3991698374,2300.0,2300,1.0,5.0,4.0,750.0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3274,4.0,33.3991698374,2300.0,2300,6.0,4.83333333333,2.0,790.0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3275,3.38,33.3991698374,2220.0,2220,5.0,4.2,4.0,725.0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3276,4.0,35.0,2300.0,2330,2.0,4.0,5.0,780.0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3277,3.8,33.3991698374,2230.0,2230,1.0,5.0,2.0,780.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3278,4.435,33.3991698374,2220.0,2220,0.0,4.45675812368,3.0,790.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3279,4.0,27.0,2050.0,2050,3.0,2.33333333333,3.0,706.666666667,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3280,4.0,33.3991698374,2330.0,2330,6.0,4.66666666667,3.0,730.0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3281,3.86143710629,33.3991698374,2280.0,2280,2.0,5.0,2.0,775.0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3282,3.84,33.3991698374,2220.0,2220,4.0,3.25,2.0,745.0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3283,3.198,31.0,2200.0,2200,3.0,4.0,2.0,745.0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3284,3.85,33.3991698374,2300.0,2300,0.0,4.45675812368,4.0,707.5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3285,3.9,33.3991698374,2220.0,2220,11.0,4.09090909091,2.0,775.0,0,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3286,3.94,33.3991698374,2340.0,2340,0.0,4.45675812368,3.0,773.333333333,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3287,3.85,34.0,2140.0,2250,2.0,5.0,3.0,770.0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3288,3.7,34.0,2280.0,2280,3.0,4.33333333333,3.0,703.333333333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3289,4.0,33.0,2237.40362087,2180,2.0,4.5,3.0,680.0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3290,4.0,31.0,2237.40362087,2060,1.0,4.0,0.0,757.780283204,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
3291,3.15,33.3991698374,2050.0,2050,4.0,4.25,3.0,706.666666667,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3292,3.81,32.0,2237.40362087,2120,4.0,3.5,2.0,725.0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3293,4.0,33.3991698374,2190.0,2190,6.0,4.16666666667,3.0,733.333333333,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3294,3.7,32.0,1850.0,2120,2.0,4.0,0.0,757.780283204,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3295,3.4,33.3991698374,2200.0,2200,2.0,4.0,2.0,720.0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3297,3.2,33.3991698374,2310.0,2310,2.0,5.0,3.0,766.666666667,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3298,3.891,33.3991698374,2260.0,2260,0.0,4.45675812368,4.0,732.5,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3299,3.86143710629,32.0,2237.40362087,2120,0.0,4.45675812368,2.0,735.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3301,3.9,33.3991698374,2230.0,2230,0.0,4.45675812368,2.0,800.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3302,3.96,33.0,2150.0,2180,4.0,4.0,3.0,766.666666667,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3304,3.85,33.3991698374,2230.0,2230,5.0,4.4,4.0,730.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3305,3.83,33.3991698374,2300.0,2300,0.0,4.45675812368,0.0,757.780283204,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3306,3.1,33.3991698374,2300.0,2300,0.0,4.45675812368,2.0,790.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3307,3.071,33.3991698374,2160.0,2160,4.0,4.25,2.0,750.0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3308,3.97,29.0,2237.40362087,1940,3.0,3.66666666667,0.0,757.780283204,1,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
3309,4.0,33.3991698374,2320.0,2320,2.0,5.0,3.0,773.333333333,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3310,3.38,33.3991698374,2140.0,2140,1.0,5.0,2.0,780.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3311,3.86143710629,34.0,2237.40362087,2250,0.0,4.45675812368,0.0,757.780283204,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3312,4.0,33.3991698374,2300.0,2300,4.0,5.0,3.0,770.0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3313,4.0,33.3991698374,2300.0,2300,0.0,4.45675812368,4.0,752.5,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3315,3.7,29.0,2050.0,2050,2.0,4.0,2.0,615.0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3316,3.68,33.3991698374,2270.0,2270,2.0,5.0,3.0,746.666666667,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3317,3.9,33.3991698374,2260.0,2260,5.0,5.0,3.0,786.666666667,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3318,3.86143710629,33.3991698374,2000.0,2000,0.0,4.45675812368,0.0,757.780283204,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3319,3.7,33.3991698374,1910.0,1910,0.0,4.45675812368,0.0,757.780283204,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3320,4.0,33.3991698374,2290.0,2290,4.0,5.0,2.0,780.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3321,3.86143710629,33.3991698374,2080.0,2080,0.0,4.45675812368,0.0,757.780283204,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3322,3.95,32.0,2100.0,2120,3.0,5.0,2.0,645.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3323,3.96,35.0,2230.0,2330,7.0,4.85714285714,3.0,756.666666667,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3324,4.0,35.0,2320.0,2330,8.0,4.875,6.0,773.333333333,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3325,3.99,33.3991698374,2210.0,2210,2.0,5.0,1.0,800.0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3326,3.7,34.0,2237.40362087,2250,8.0,4.25,2.0,755.0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3327,3.725,33.3991698374,2340.0,2340,0.0,4.45675812368,2.0,780.0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3328,3.96,32.0,2200.0,2200,10.0,3.2,3.0,623.333333333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3329,4.0,33.3991698374,2300.0,2300,2.0,4.5,3.0,723.333333333,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3330,4.0,36.0,2350.0,2390,13.0,5.0,8.0,778.75,0,1,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3331,3.92,33.3991698374,2300.0,2300,4.0,5.0,3.0,776.666666667,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3332,3.9,33.3991698374,2320.0,2320,0.0,4.45675812368,4.0,757.780283204,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3333,3.99,34.0,2240.0,2250,4.0,5.0,2.0,760.0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3334,3.93,33.3991698374,2350.0,2350,4.0,4.75,3.0,770.0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3337,4.0,34.0,2300.0,2300,5.0,5.0,3.0,743.333333333,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3338,4.0,34.0,2240.0,2250,8.0,5.0,3.0,783.333333333,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3339,3.9,33.3991698374,2170.0,2170,4.0,4.75,2.0,775.0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3340,4.0,33.3991698374,2070.0,2070,2.0,3.5,1.0,600.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3342,3.9,33.3991698374,2370.0,2370,5.0,4.8,4.0,777.5,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3343,4.0,33.3991698374,2380.0,2380,3.0,5.0,1.0,800.0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3344,3.8,33.3991698374,2320.0,2320,4.0,3.75,3.0,733.333333333,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3345,3.9,36.0,2360.0,2390,2.0,4.5,2.0,795.0,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3346,3.8,30.0,2110.0,2110,5.0,4.2,2.0,735.0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3347,3.98,34.0,2290.0,2290,0.0,4.45675812368,3.0,743.333333333,0,0,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3348,3.8,33.3991698374,2390.0,2390,1.0,5.0,2.0,765.0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3349,4.0,33.3991698374,2270.0,2270,5.0,4.2,2.0,730.0,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3350,4.0,31.0,2160.0,2160,0.0,4.45675812368,3.0,666.666666667,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3351,3.99,33.3991698374,2380.0,2380,8.0,4.75,3.0,796.666666667,0,0,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3352,4.0,33.3991698374,2400.0,2400,6.0,4.45675812368,2.0,755.0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3353,4.0,33.0,2260.0,2260,2.0,4.5,1.0,650.0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3354,3.98,33.3991698374,2040.0,2040,7.0,4.14285714286,3.0,743.333333333,0,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3355,3.98,33.3991698374,2340.0,2340,6.0,4.83333333333,5.0,786.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3356,4.0,33.0,2320.0,2320,6.0,4.33333333333,3.0,746.666666667,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3358,4.0,33.3991698374,2340.0,2340,1.0,5.0,2.0,800.0,0,0,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3359,3.96,33.0,2200.0,2200,1.0,5.0,0.0,757.780283204,0,0,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3361,4.0,33.3991698374,2400.0,2400,5.0,4.6,3.0,800.0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3362,3.86143710629,33.3991698374,2340.0,2340,1.0,5.0,2.0,800.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3363,3.97,31.0,2240.0,2240,5.0,4.4,3.0,726.666666667,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3364,3.98,33.3991698374,2320.0,2320,1.0,5.0,2.0,800.0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3365,3.49,32.0,2237.40362087,2120,6.0,4.16666666667,3.0,683.333333333,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3366,4.0,33.3991698374,2350.0,2350,0.0,4.45675812368,2.0,795.0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3367,3.8,34.0,1990.0,2250,2.0,4.0,2.0,685.0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
3368,4.0,34.0,2140.0,2250,6.0,5.0,3.0,746.666666667,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3369,3.8,33.3991698374,2380.0,2380,3.0,4.33333333333,2.0,790.0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3370,3.7,31.0,2080.0,2080,1.0,5.0,2.0,710.0,1,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3371,3.93,33.3991698374,2230.0,2230,2.0,4.5,5.0,746.0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3372,3.86143710629,34.0,2237.40362087,2250,0.0,4.45675812368,2.0,790.0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3373,4.0,33.3991698374,2370.0,2370,4.0,4.75,3.0,760.0,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3374,4.0,33.0,2160.0,2180,5.0,4.6,5.0,730.0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
