,act,gpa,ap,ib,sat1,sat2,income,rank,gender,ethnicity,decision,state,country,urm,first_generation,editor-in-chief,founder,president,captain,siemens,intel,presidential_scholar,national_merit,ap_scholar,aime,imo,national_achievement
1241,0,3.7,"[5, 4, 4, 3]",[3],2050,"[730, 600, 700]",middle,0.1,F,asian,R,ca,US,True,,,,,True,,,,,True,,,True
1242,35,3.9,"[5, 5, 5, 5, 4, 4, 5, 5, 5]",0,0,"[800, 800]",N/A,0.0,M,asian,R,mn,US,,,,,,,,,,,True,,,
1243,36,3.93,"[5, 5, 5, 5]",0,0,"[800, 800]",upper,0.0,M,caucasian,A,oh,US,,,,,,,,,,,,,,
1244,0,3.1,"[5, 5, 5, 5]",0,2400,"[800, 780]",N/A,0.02,F,asian,W,ma,US,,,,,,,,,True,True,,,,
1245,0,3.99,"[4, 5, 4, 5]",0,2360,"[770, 790]",middle,0.0,F,caucasian,R,ny,US,,,,True,True,,,,,True,,,,
1246,0,4.0,"[5, 5, 5]",0,2210,"[760, 790]",lower-middle,0.00865800865801,F,caucasian,A,ma,US,,,,True,True,,,,,,True,,,
1247,36,3.9,[5],0,2400,"[800, 800, 790]",upper-middle,0.0,M,asian,R,nj,US,,,True,True,True,,,,True,True,,,,
1248,0,3.825,[5],0,2250,"[800, 800]",lower-middle,0.0,F,asian,A,,US,,,,,,,,,,,,,,
1249,0,0.0,0,0,0,"[800, 800]",N/A,0.0369230769231,,caucasian,,,,,,,,,True,,,,,,,,
1250,35,4.0,"[10, 5, 4, 11, 5, 5, 5, 5, 5, 5, 12]",0,2270,"[800, 790, 780, 770]",N/A,0.00877192982456,M,caucasian,A,ga,US,,,,,True,True,,,,True,,,,
1251,35,4.0,"[5, 5, 5, 5, 5, 4, 4, 4]",0,0,"[800, 790, 800]",middle,0.00359712230216,F,caucasian,A,ky,US,,,,True,True,True,,True,,,,,,
1252,35,4.0,0,0,2060,"[800, 780]",middle,0.0402684563758,M,hispanic,A,ga,US,True,,,,,True,,,,True,,,,
1253,34,3.5494,"[5, 5, 5, 4]",0,2210,"[790, 750, 730]",N/A,0.00533333333333,F,caucasian,A,ny,US,,,,,,True,,,,True,True,,,
1254,30,3.7,"[5, 4, 4, 4]",0,2210,"[750, 770]",lower-middle,0.0769230769231,M,hispanic,R,ny,US,True,,,,,True,,,,,,,,
1255,36,3.96,"[5, 5]",0,2380,"[800, 750, 750]",upper,0.0,M,caucasian,R,nj,US,,,,,,,,,,,,,,
1256,33,3.96,"[5, 5, 5, 5]",0,2220,"[740, 770]",N/A,0.00697674418605,F,african,A,,US,True,,,,True,,,,,,,,,
1257,0,0.0,0,0,2400,0,upper,0.0,M,asian,A,,,,,,,,,,,,,,,,
1258,0,4.0,"[5, 4]",0,0,0,N/A,0.0,,,R,,,,,,,,,,,,,,,,
1259,0,4.2963,"[6, 7, 5, 5, 5, 4, 4, 4]",0,2090,"[800, 780, 760, 720, 710]",middle,0.0,M,asian,R,nm,US,,,,,True,True,,,,True,True,,,
1260,0,3.7,"[4, 5]",0,1970,"[740, 670]",N/A,0.0,M,urm,R,,,,,,,,,,,,,True,,,
1261,36,4.0,"[16, 5]",0,2400,[800],upper-middle,0.0,M,asian,A,or,US,,,,,,,,,,,,,,
1262,0,0.0,0,0,0,0,N/A,0.0,,,R,,,,,,,,,,,,,,,,
1263,33,4.0,[5],0,2300,"[780, 740, 690]",lower-middle,0.0,M,hispanic,A,mo,US,True,,,,,True,,,,True,,,,
1264,0,4.0,"[4, 4]",0,0,"[790, 760, 720]",lower,0.0030487804878,M,hispanic,A,il,US,True,True,,,,True,,,,,,,,
1265,34,3.97,"[5, 5, 5, 5, 5, 5, 4, 3, 3]",0,0,"[800, 780, 710]",lower,0.00146627565982,F,asian,A,ca,US,,,,True,True,,,,,,True,,,
1266,0,4.0,0,0,2030,[],lower-middle,0.125,F,caucasian,A,or,US,,,,,True,,,,,,,,,
1267,35,3.89,0,0,0,"[790, 740]",middle,0.02,M,hispanic,W,az,US,True,,,,,,,,,,,,,
1268,0,3.8,"[5, 5, 5, 4, 5]",0,2340,"[700, 770]",upper-middle,0.1,M,hispanic,R,va,US,True,,,,,True,,True,,,,,,
1269,0,3.97,"[5, 5]",0,2170,"[800, 700]",lower,0.05,M,hispanic,R,wi,US,True,,,,,,,,,,,,,
1270,0,4.0,"[5, 5, 5, 5, 5, 5, 5, 5, 5]",0,2370,"[800, 800, 800, 790]",lower-middle,0.0,F,caucasian,R,mi,US,,,,,,,,,,True,True,,,
1271,0,4.02,"[5, 5, 4]",0,2100,"[780, 710, 710]",lower,0.0,F,african,A,ny,US,True,,,,,,,,,,True,,,True
1272,0,3.95,"[5, 5]",0,2310,[760],N/A,0.00428571428571,M,caucasian,A,pa,US,,,,,True,True,,,,True,True,,,
1273,0,4.0,"[4, 4, 5, 4]",0,2340,"[770, 640]",middle,0.004,F,caucasian,A,wa,US,,,,,True,,,,,True,True,,,
1274,36,3.41,"[5, 4]",0,2380,"[800, 770, 760]",N/A,0.0,,caucasian,R,oh,US,,,,True,,True,,,,True,True,,,
1275,0,3.85,0,0,1910,"[680, 670]",N/A,0.0,F,hispanic,A,,US,,,,,,True,,,,,,,,
1276,0,3.75,0,0,2330,"[800, 750]",N/A,0.1,M,caucasian,W,ma,US,,,,,,,,,,True,,,,
1277,34,4.0,[4],0,2210,"[720, 740]",N/A,0.0120481927711,,caucasian,A,mt,US,,,,True,True,,,,,True,,,,
1278,35,0.0,0,0,0,"[760, 720]",middle,0.03,M,asian,R,mi,US,,,,,,,,,,,,,,
1279,0,4.0,"[5, 5, 4]",0,2340,"[770, 760]",N/A,0.00854700854701,F,caucasian,R,ct,US,,,,True,True,True,,,,,,,,
1280,0,0.0,0,0,2100,"[700, 710]",N/A,0.05,M,caucasian,R,tx,US,,,True,,True,,,,,,,,,
1281,28,3.29,"[4, 5, 3]",0,1820,"[770, 770]",upper-middle,0.2,M,caucasian,A,ma,US,,,,,True,,,,,,,,,
1282,31,3.9,[5],0,0,[],middle,0.0252100840336,M,hispanic,A,ia,US,True,True,,,,,,,,,,,,
1283,0,0.0,0,0,2290,"[700, 760]",N/A,0.0,M,asian,R,,international,,,,,,,,,,,,,,
1284,0,4.0,[5],0,2400,"[800, 790, 800, 800, 790, 780]",upper-middle,0.0,F,caucasian,R,wi,US,,,,,,,,,,,,,,
1285,0,4.0,[5],0,2360,"[800, 790, 780, 760]",upper,0.04,M,caucasian,R,ca,US,,,,,,,,,,,,,,
1286,0,4.0,[5],0,2370,"[780, 740]",N/A,0.1,F,asian,A,pa,US,,,,,True,True,,,,True,True,,,
1287,0,4.0,"[5, 3, 5, 3, 3]",0,2070,"[760, 700]",lower,0.00208333333333,F,,A,ca,US,,,,,,,,,,,,,,
1288,35,4.0,[4],0,2240,"[720, 770]",middle,0.1,F,african,A,ca,US,True,True,,,,True,,,,True,,,,True
1289,33,4.0,"[5, 5, 5, 4]",0,2350,"[790, 750]",N/A,0.0,F,asian,A,ny,US,,,,,True,,,,,True,,,,
1290,34,3.92,"[5, 5, 5]",0,2270,"[740, 800, 780, 740]",upper-middle,0.0,F,caucasian,R,nj,US,,,,,,,,,,,,,,
1291,0,3.96,[5],0,2400,"[800, 800, 800, 800]",N/A,0.05,,,W,fl,US,,,,True,True,True,,,,,,,,
1292,34,4.0,"[5, 5, 5, 5, 5, 4, 4, 4]",0,2200,"[800, 710, 760]",lower,0.05,M,asian,W,ca,US,,,,,,,,,,True,True,,,
1293,0,4.0,"[5, 4, 5, 5, 3, 4, 5, 4, 4, 4, 3]",0,2320,"[770, 730]",middle,0.00677966101695,F,caucasian,A,ny,US,,,,,,True,,,,True,,,,
1294,0,3.97,"[5, 4]",0,2380,"[800, 740]",lower-middle,0.1,F,african,A,,,True,,,,,True,,,,True,True,,,
1295,35,4.0,"[5, 4]",0,2300,"[800, 800]",upper-middle,0.01,M,caucasian,A,ca,US,,,,,,,,,,,,,,
1296,0,0.0,0,0,0,0,N/A,0.0,,,R,,,,,,,,,,,,,,,,
1297,0,3.93,"[4, 4, 5, 5]",0,2210,"[670, 780]",lower-middle,0.00647249190939,F,hispanic,A,ca,US,True,True,,True,,,,,,,True,,,
1298,31,4.0,"[5, 5, 4, 4]",0,2060,"[560, 690]",N/A,0.01,F,caucasian,W,nc,US,,,,True,True,,,,,,True,,,
1299,0,3.88,[5],0,2280,"[700, 800, 720]",upper-middle,0.0,M,caucasian,W,co,US,,,,,True,True,,,,,True,,,
1300,0,3.87,"[3, 5, 3]",0,2220,"[790, 770]",middle,0.0,,african,W,nj,US,,,,,,,,,,,,,,
1301,35,4.0,"[5, 5, 1, 4, 2, 4, 5, 5, 5, 5]",0,2250,"[750, 750]",middle,0.0,F,caucasian,A,tx,US,,,,,,,,,,True,True,,,
1302,34,3.98,[5],0,2350,"[800, 800, 760]",middle,0.01,M,,R,ny,US,,,,,True,,,,,True,True,,,
1303,35,4.0,"[5, 5, 5, 5, 5, 5, 5, 5, 5]",0,2400,"[800, 800, 800, 800, 790]",upper-middle,0.002,M,asian,R,ks,US,,,,,True,True,,True,,,True,,,
1304,34,3.982,"[5, 4, 3, 1, 2, 5, 5, 5, 5]",0,0,"[790, 760]",middle,0.0,M,african,R,ca,US,True,,,,,,,,,,True,,,
1305,35,3.85,"[4, 3, 5, 1, 3, 2, 3, 4, 2]",0,0,"[720, 770]",N/A,0.0266666666667,F,caucasian,A,,US,,,,,True,,,,,,True,,,
1306,0,4.0,[5],0,2360,"[800, 740, 720]",upper,0.05,M,hispanic,R,fl,US,True,,,,True,True,,,,True,True,,,
1307,35,4.0,[5],0,2320,"[790, 800, 800]",N/A,0.00649350649351,F,asian,A,ca,US,,,,,True,,,,,,,,,
1308,0,3.85,"[4, 5, 5, 1, 5, 5]",0,0,"[800, 770, 730]",lower-middle,0.0,M,asian,A,ny,US,,,,,True,True,,,,,,,,
1309,0,3.64,"[5, 5, 5]",0,2270,"[790, 780]",upper-middle,0.0,M,caucasian,A,pa,US,,,,,,,,,,True,True,,,
1310,34,4.0,"[5, 4, 3]",0,2010,"[710, 720, 720]",lower-middle,0.00333333333333,M,caucasian,R,ca,US,True,,,True,True,True,,,,,,,,
1311,0,4.0,"[5, 4]",0,2130,"[540, 690, 660]",N/A,0.0,M,caucasian,R,hi,US,,True,,,True,,,,,True,,,,
1312,0,0.0,0,0,2380,"[800, 800]",N/A,0.0714285714286,M,,A,,US,,,,True,True,,,,,,,,,
1313,32,4.0,"[4, 3, 3]",0,0,"[800, 720]",lower-middle,0.0,F,asian,R,,US,,,,,,,,,,,,,,
1314,0,3.81,"[5, 5, 5, 4]",0,2200,"[750, 760, 700]",upper-middle,0.0,,caucasian,W,ca,US,True,,,,,,,,,True,True,,,
1315,34,4.0,"[5, 5, 4, 4, 3, 3, 3]",0,0,"[770, 710]",lower,0.01,M,asian,A,nj,US,,,,,,,,,,,,,,
1316,0,3.87,0,0,2240,"[720, 730, 770, 710]",upper-middle,0.0384615384615,,asian,,fl,US,,,,,,,,,,True,,,,
1317,0,3.09,"[5, 1]",0,2380,"[800, 790, 720]",upper-middle,0.0,,asian,A,ca,US,,,,,True,,,,,True,,,,
1318,31,4.0,"[4, 5, 4, 5, 3, 5, 5, 1]",0,2190,"[790, 740, 640]",lower,0.0152224824356,F,caucasian,A,fl,US,True,True,,,,,,,,True,,,,
1319,32,3.979,0,0,2160,0,middle,0.0,F,african,R,,,,,,True,,,,,,,,,,
1320,34,4.0,"[5, 5]",0,2200,"[710, 730]",N/A,0.0333333333333,F,caucasian,,,,,,,,True,,,,,True,,,,
1321,0,3.8485,"[5, 4, 5]",0,2280,"[780, 750]",lower,0.0170648464164,M,hispanic,,ny,US,True,,,,,,,,,,True,,,
1322,34,3.88,"[5, 4, 5, 4, 3]",0,2040,"[690, 670]",N/A,0.0208333333333,M,african,R,il,US,True,,,,,,,,,,True,,,
1323,35,3.6,"[5, 5, 4, 5, 4, 1, 4, 5, 4]",0,0,"[800, 740]",middle,0.0,M,,R,,,,,,,,,,,,True,True,,,
1324,0,4.0,"[5, 5, 5, 5, 5, 5, 4, 5, 5]",0,2190,"[800, 800, 800]",N/A,0.0,M,caucasian,R,ma,US,,True,,,,True,,True,,True,,,,
1325,0,4.0,[5],0,2330,"[800, 770, 760]",N/A,0.0,,caucasian,W,,,,,,,True,True,,,,True,True,True,,
1326,0,3.96,"[5, 5, 4, 5, 5, 5, 4]",[6],2400,"[800, 800]",upper-middle,0.0,M,asian,R,md,US,,True,,,,,,,,True,True,True,,
1327,0,3.7,"[5, 4, 5]",0,2050,0,middle,0.04,F,caucasian,R,ma,US,,,,,,,,,,,True,,,
1328,35,4.0,"[11, 5, 4, 2, 3]",0,2390,"[800, 650, 750]",N/A,0.0,M,asian,R,,US,,,,True,,,,,,True,,,,
1329,34,3.9,"[4, 4, 4, 5, 5, 1, 5, 5]",0,0,"[770, 760, 730]",N/A,0.00181818181818,F,caucasian,W,co,US,,,,,True,True,,,,,,,,
1330,0,3.7,"[5, 4, 4, 4, 5]",0,2270,"[740, 800]",N/A,0.0666666666667,M,asian,R,,US,,,,True,True,,,,,,,,,
1331,0,4.0,0,0,2200,"[790, 770]",upper-middle,0.00251889168766,F,caucasian,R,,US,,,True,,True,,,,,,,,,
1332,0,0.0,0,0,0,0,N/A,0.0,,,R,,,,,,,,,,,,,,,,
1333,35,4.0,[5],0,0,"[800, 800]",lower-middle,0.00442477876106,M,caucasian,A,nd,US,,,,True,True,True,,,,,True,,,
1334,34,3.98,"[4, 3, 4, 4]",0,0,0,upper-middle,0.05,M,caucasian,,,,,,,,,,,,,,,,,
1335,0,3.9,"[5, 1, 5, 5, 5, 5, 5, 2, 5]",0,2360,"[800, 800, 780]",N/A,0.0,M,asian,W,nj,US,,,,,True,True,,,,,,,,
1336,32,3.8,"[3, 5, 1, 2]",0,0,"[800, 800, 790]",middle,0.0,M,caucasian,A,ny,US,,,,,,,,,,,,,,
1337,35,3.85,"[5, 5, 5, 5, 1, 5, 4]",0,0,"[800, 730, 710]",N/A,0.1,,,W,,,,,,,,,,,,,,,,
1338,35,4.0,"[9, 5]",0,0,"[800, 800, 790]",N/A,0.0025,,,,,,,,,,,,,,,,,,,
1339,34,3.98,"[4, 5]",0,2220,"[650, 740]",upper,0.00452488687783,F,hispanic,A,ca,US,True,,,,,,,,,,,,,
1340,34,4.0,"[5, 4]",0,2400,"[800, 800, 800]",middle,0.02,M,asian,W,in,US,,,,,,True,,,,True,True,True,,
1341,35,3.87,"[4, 4]",0,0,"[800, 760]",lower,0.0113421550095,M,asian,A,az,US,,,,,,,,,,,,,,
1342,0,4.0,0,"[7, 7]",0,"[770, 720]",middle,0.1,M,caucasian,A,,,,,,,,,,,,,,,,
1343,34,4.0,"[5, 5, 5, 3]",0,0,0,N/A,0.0247678018576,F,caucasian,R,co,US,,,,,,,,,,,,,,
1344,34,4.0,[1],0,0,0,lower,0.00485436893204,M,caucasian,R,wy,US,,,,,,,,,,,,,,
1345,36,3.975,"[5, 5, 5, 4]",0,0,[800],N/A,0.0025,M,asian,R,,,,,,,,,,,,,,True,,
1346,34,0.0,"[5, 5, 5, 5, 4]",0,0,"[800, 760]",lower-middle,0.00625,M,caucasian,A,ny,US,,,,,,,,,,,,,,
1347,0,0.0,0,0,0,0,N/A,0.0,,,A,,,,,,,,,,,,,,,,
1348,34,4.0,"[5, 5, 5, 5]",0,0,"[780, 740]",upper-middle,0.0,F,caucasian,R,oh,US,,,,,,,,,,True,,,,
1349,34,4.0,"[4, 5, 5, 5, 5, 5, 1, 3, 2]",0,0,"[780, 790]",middle,0.00188679245283,F,asian,A,ga,US,,,,,,,,,,,,,,
1350,36,3.98,"[5, 1, 4, 5, 5, 5, 5]",0,0,"[800, 760, 760]",upper-middle,0.0,M,caucasian,R,ct,US,,,,,,,,,,,,,,
1351,35,4.0,0,[7],0,"[800, 800, 750, 760]",N/A,0.0,M,african,A,,US,True,,,,,,,,,,,,,
1352,0,0.0,0,"[4, 4, 5, 5, 5, 5]",2300,[800],N/A,0.05,M,caucasian,W,,,,,,,,,,,,,,,,
1353,35,4.0,"[5, 4, 1]",0,2310,"[800, 780, 770]",middle,0.0,M,,A,tx,US,,,,,,True,,,,True,True,,,
1354,28,4.0,0,0,2140,"[690, 750, 610]",middle,0.0,M,asian,A,ms,US,,,,,,,,,,,,,,
1355,35,4.0,"[5, 5, 5, 5]",0,0,"[800, 800]",upper-middle,0.0,F,asian,W,ma,US,,,,,,,,,,True,True,,,
1356,33,3.85,"[5, 5, 5, 5, 4, 4, 3]",0,2090,"[800, 760, 700]",N/A,0.0,M,hispanic,W,in,US,True,,,,,,,,,,True,,,
1357,0,0.0,"[5, 5]","[7, 7, 7, 7, 7, 7, 7]",0,"[800, 800, 800]",N/A,0.025,F,asian,A,in,US,,,,,,,,True,,,,,,
1358,35,3.99,"[5, 5, 5, 5, 5]",0,0,"[800, 740]",middle,0.00383141762452,F,caucasian,A,ma,US,,,,,True,,,,,True,True,,,
1359,0,3.98,"[5, 5, 5, 5, 5, 5, 5, 4]",0,2400,"[800, 800, 800]",middle,0.0,M,asian,A,ca,US,,,,,,True,,,,,,,,
1360,33,3.299,"[4, 4]",0,0,"[740, 650]",lower-middle,0.0,F,hispanic,D,nj,US,True,,,,True,True,,,,,,,,
1361,0,4.0,"[5, 5, 5, 5, 5, 4]",0,2310,"[800, 800, 800, 800, 790]",N/A,0.00333333333333,F,asian,A,,US,,,,,True,,,,,,,,,
1362,34,3.95,"[5, 3, 4, 3]",0,0,"[800, 780, 720]",N/A,0.0,M,caucasian,D,or,US,,,,,,,,,,,True,,,
1363,35,3.5,"[5, 5, 5, 5, 5, 5, 5]",0,2210,"[790, 750]",lower-middle,0.05,F,asian,A,tx,US,,True,,,True,,,,,True,True,,,
1364,0,3.6,"[5, 4, 5, 5, 5, 4, 5]",0,2370,"[800, 750]",lower-middle,0.0,F,caucasian,A,ma,US,,,,True,True,True,,,,True,True,True,,
1365,31,3.54,"[2, 3, 4, 4, 5, 5]",0,0,"[730, 630, 680]",lower,0.0,M,african,D,il,US,True,True,,,,,,,,,True,,,True
1366,35,3.8,"[8, 2, 3, 3, 5, 3, 4]",0,2050,"[800, 780, 780]",middle,0.0,F,caucasian,D,ca,US,,,,,True,,,,,,,,,
1367,0,3.61,"[4, 4]",0,2170,"[780, 730, 740]",middle,0.0,F,hispanic,D,wa,US,True,,,,,,,,,True,,,,
1368,0,4.0,"[5, 5, 4, 4, 5]",0,2290,"[790, 790, 780]",middle,0.0342577487765,F,,A,tx,US,,,True,,True,,,,,True,True,,,
1369,36,3.271,"[9, 5]",0,2300,"[800, 800, 800]",middle,0.0,M,asian,A,,US,,,,True,True,True,,,,,,,,
1370,0,3.92,"[5, 5, 5, 4]",0,2080,"[640, 650]",lower,0.00180831826401,F,african,A,md,US,True,,,,,,,,,,True,,,
1371,35,4.0,"[5, 5, 5, 5, 5, 4, 4]",0,2300,"[800, 740]",N/A,0.00263157894737,M,asian,A,wv,US,,,,,True,True,,,,,,,,
1372,0,3.38,"[5, 5, 5, 5]",0,2210,"[800, 790]",middle,0.0,F,african,A,ca,US,True,,,True,True,,,,,,,,,True
1373,35,4.0,"[5, 5, 5, 5, 5]",0,2370,"[800, 770, 760, 740]",N/A,0.00244498777506,M,caucasian,A,ca,US,,,,,True,True,,,,True,True,,,
1374,34,4.0,[5],0,2300,"[800, 800, 780, 720]",middle,0.0,F,asian,A,,,,,,True,True,True,,,,True,True,,,
1375,0,0.0,"[3, 4, 4, 4]",0,1860,"[600, 600, 650, 660, 660]",lower,0.106666666667,M,african,D,vi,US,True,True,,,,,,,,,,,,
1376,0,3.837,"[4, 5, 5]","[7, 6]",2240,"[800, 790, 750]",middle,0.0,M,caucasian,D,nv,US,,,,,,,,,,True,True,,,
1377,0,4.0,"[5, 5, 5, 5, 5, 5]",0,2370,"[800, 800, 760]",upper,0.00510204081633,F,asian,A,tx,US,,,,True,True,,,,,True,,,,
1378,0,4.0,[5],0,2400,"[800, 800, 800]",upper,0.0,M,caucasian,A,,,,,,,,,,,,True,True,,,
1379,36,4.0,"[6, 5]",0,2360,"[800, 800]",middle,0.0,M,asian,D,ca,US,,,,,True,True,,,,True,,True,,
1380,0,3.95,"[4, 3]",0,1940,"[710, 650]",lower,0.0,M,hispanic,D,nv,US,True,,,True,True,True,,,,,,,,
1381,0,3.88,0,0,2310,"[800, 800, 780]",N/A,0.0,M,,D,,US,,,,,,,,,,,,,True,
1382,0,3.1,[3],0,2060,"[640, 630]",middle,0.0564971751412,M,caucasian,D,ma,US,,,,,,,,,,,,,,
1383,0,0.0,0,0,0,0,N/A,0.0,,,A,,,,,,,,,,,,,,,,
1384,0,3.9,"[4, 3]","[7, 6]",2090,"[770, 690]",lower-middle,0.02,M,hispanic,D,fl,US,,,True,,True,,,,,,,,,
1385,0,3.9388,"[5, 5, 5, 5, 5, 5, 5, 4, 4]",0,0,"[800, 790]",middle,0.0145719489982,M,african,A,fl,US,True,True,,,True,True,,,,True,True,,,True
1386,0,3.97,0,0,2140,"[770, 780, 790]",lower,0.00760456273764,,african,,,international,,,,True,True,,,,,,,,,
1387,0,3.85,0,0,2370,"[800, 800, 800, 770]",upper-middle,0.0,M,,A,,US,,,,,,,,,,,,,,
1388,31,3.98,0,0,0,"[720, 630, 630]",middle,0.0,F,,A,mo,US,,,,,True,,,,,,,,,
1389,0,4.0,"[5, 5, 5]",0,2380,"[780, 800, 800, 760]",N/A,0.0,M,caucasian,D,ny,US,,,,,True,,,,,True,True,,,
1390,0,4.25,0,0,0,"[800, 790, 780]",N/A,0.0126315789474,M,asian,,,,,,,,,,,,,True,,,,
1391,0,3.9,"[5, 5, 5]",0,2200,"[800, 790]",N/A,0.0,F,asian,D,,US,,,,,True,,,,,,,,,
1392,36,3.895,"[5, 5, 5, 5, 5]",0,2370,"[800, 800, 790, 780]",N/A,0.1,F,caucasian,A,ny,US,,,,,,,,,,True,True,,,
1393,0,3.9,[5],0,2390,"[800, 780, 770, 760, 760]",middle,0.03,F,asian,A,ma,US,,,,,,True,,,,True,,,,
1394,0,4.0,"[5, 5, 5, 5]",0,2350,"[800, 800, 760, 770, 730]",upper-middle,0.00534759358289,M,caucasian,A,,,,,,,,True,,,,,,,,
1395,0,3.98,"[5, 5, 5, 5, 5, 4]",0,2340,"[800, 800, 780, 780, 770]",middle,0.0,F,caucasian,D,ct,US,,,,,,,,,,True,,,,
1396,0,4.0,"[5, 4]",0,2300,"[700, 730, 740]",middle,0.00280898876404,F,african,D,tx,US,True,,,,True,,,,,,,,,
1397,0,0.0,0,[6],1920,"[800, 760]",N/A,0.0,M,asian,D,,US,,,,,,,,,,,,,,
1398,0,4.0,"[5, 8]",0,2360,"[800, 800, 790]",upper-middle,0.0,M,african,A,tx,US,True,,,,,,,,,True,,,,
1399,0,4.0,[5],0,2400,"[800, 800, 780, 780, 740]",N/A,0.00159744408946,M,asian,D,ca,US,,,,,,,,,,,,,,
1400,35,3.93,0,0,2340,"[800, 780, 740, 720]",upper-middle,0.0,M,asian,D,ks,US,,True,,,,,,,,,,,,
1401,0,4.0,"[18, 5]",0,2400,[800],upper,0.01,M,indian,A,ca,US,,,,,,,,,,True,True,True,,
1402,0,4.0,[5],0,2290,"[800, 800, 780, 750]",lower-middle,0.0,M,hispanic,A,in,US,True,True,True,,True,True,,,,,,,,
1403,0,4.0,"[5, 5, 5, 4]",0,2280,"[770, 760, 690, 800]",upper-middle,0.1,M,asian,A,in,US,,,,,,,,,,,,,,
1404,31,4.0,"[5, 4, 3]",0,0,"[770, 770]",N/A,0.02,F,,D,in,US,,,,True,True,,,,,,True,,,
1405,0,3.95,"[4, 5, 5]",0,2270,"[680, 680, 690, 710]",middle,0.0,F,caucasian,D,pa,US,,,,,,,,,,True,True,,,
1406,0,4.0,"[10, 5]",0,2400,[2400],N/A,0.0,M,asian,A,pa,US,,,,,True,,,,,,,,,
1407,30,3.85,"[4, 5, 5]",0,0,"[740, 620]",N/A,0.00297619047619,F,african,,ga,US,True,,,,True,,,,,,,,,
1408,31,3.6,0,[4],1900,"[570, 570, 740]",middle,0.0,M,caucasian,D,nc,US,,,,,,,,,,,,,,
1409,0,0.0,0,"[1, 7, 7, 7, 7, 7, 6]",2240,"[800, 770, 770]",N/A,0.0,F,caucasian,D,,US,,,,,True,,,,,,,,,
1410,32,3.9,"[4, 4]",0,1960,"[580, 670, 650]",N/A,0.0,F,caucasian,D,il,US,,,,,True,True,,,,,,,,
1411,36,4.0,"[5, 3, 5, 5, 5, 5, 5, 5, 5, 5]",0,2350,"[800, 780]",N/A,0.00368098159509,M,asian,D,co,US,,,,,True,True,,,,,True,,,
1412,0,4.0,"[5, 5, 4]",0,2340,"[800, 790, 790]",middle,0.0,M,,A,ut,US,,,,True,True,True,,,,True,True,,,
1413,0,0.0,0,0,2300,[2400],N/A,0.00333333333333,F,,A,,US,,,,,,,,,,,,,,
1414,0,0.0,0,"[7, 7]",2340,"[790, 780, 720]",lower-middle,0.0,F,caucasian,A,,US,,,,,,,,,,,,,,
1415,0,4.0,"[5, 5, 5, 5]",0,2310,"[790, 800, 780, 780]",middle,0.0,F,caucasian,A,wi,US,True,,,,True,True,,,,True,,,,
1416,0,3.94,"[5, 3]",0,2350,"[780, 740, 710]",middle,0.0,M,indian,D,tx,US,,,,,True,,,,,,True,,,
1417,0,4.0,0,0,2010,"[650, 640]",N/A,0.00285714285714,F,caucasian,D,,US,,,,,,,,,,,,,,
1418,0,3.69,"[4, 5]",0,2280,"[770, 800]",N/A,0.0,,,A,,,,,,,,,,,,True,,,,
1419,32,3.9,"[5, 4, 3]",0,2260,"[790, 760, 740, 670]",upper-middle,0.0045045045045,F,caucasian,,ct,US,,True,,,True,,,,,,,,,
1420,0,3.8,"[3, 3, 3, 4, 4]",0,2190,"[650, 660]",middle,0.0164383561644,M,hispanic,D,ny,US,,,,,,True,,,,,,,,
1421,0,3.92,"[5, 4]",0,2380,"[790, 790]",middle,0.0,M,caucasian,D,ny,US,,,,,True,True,,,,,,,,
1422,35,4.0,"[5, 5, 5, 5, 5, 4, 4]",0,0,"[800, 760]",upper-middle,0.0,M,caucasian,A,md,US,,,,,,True,,,,,,,,
1423,0,4.0,0,"[7, 7]",2350,"[800, 790]",lower,0.00952380952381,M,asian,D,ga,US,,,,True,True,,,,,,,,,
1424,0,3.1,"[5, 4]",0,2330,"[800, 800, 740]",N/A,0.1,,,A,,,,,,,,,,,,,,,,
1425,0,4.0,[5],0,2340,"[800, 780, 780]",middle,0.01,M,asian,A,ny,US,,True,,,,,,,,True,True,True,,
1426,0,3.7,"[3, 4]",0,2270,"[650, 750]",N/A,0.0611205432937,F,hispanic,A,ks,US,,,,,,,,,,,,,,
1427,0,0.0,0,0,2300,"[800, 720]",N/A,0.0,F,caucasian,A,,US,,,,,,True,,,,,,,,
1428,0,4.0,0,"[7, 7]",2350,"[800, 790]",lower,0.00952380952381,M,indian,R,ga,US,,,,True,True,,,,,,,,,
1429,0,4.0,"[5, 4]",0,2280,"[800, 800, 800]",upper-middle,0.03,M,asian,D,va,US,,,,,True,,,True,,True,True,,,
1430,35,3.95,"[5, 5, 4, 5]",0,0,"[780, 800]",N/A,0.0,M,caucasian,A,ca,US,,,,,,,,,,,,,,
1431,0,3.99,[5],0,2330,"[800, 800, 800]",upper-middle,0.00222222222222,M,asian,D,ct,US,,,,,,True,,,,,,True,,
1432,0,0.0,"[5, 5]",0,2350,"[750, 760]",middle,0.0,F,caucasian,D,pa,US,,,,,,,,,,,,,,
1433,0,4.0,"[5, 4, 4, 7]",0,2360,"[800, 780, 750]",lower-middle,0.0,F,caucasian,D,ct,US,True,,,,,,,,,True,,,,True
